student_id,semantic_fatigue_score,help_seeking_drop_pct,forum_sentiment,lms_logins,assignment_delay_days,peer_contagion_risk,final_burnout_score,risk_stage
1410,0.112,86.2,0.31,10,1.8,9.78,37.6,Stage 2: Drifting
1411,0.145,69.0,-0.42,6,0.4,13.97,48.9,Stage 2: Drifting
1412,0.374,60.7,-0.35,12,3.4,9.98,53.4,Stage 2: Drifting
1413,0.481,89.0,-0.39,12,0.2,12.36,59.5,Stage 2: Drifting
1414,0.38,42.3,0.07,6,0.2,8.75,28.3,Stage 1: Stable
1415,0.474,50.7,0.15,12,1.0,8.55,43.5,Stage 2: Drifting
1416,0.082,51.3,0.62,15,1.4,10.6,21.1,Stage 1: Stable
1417,0.3,43.3,0.0,11,0.1,12.77,38.8,Stage 2: Drifting
1418,0.094,76.1,0.23,10,0.3,15.74,34.1,Stage 1: Stable
1419,0.399,57.1,-1.0,8,2.5,16.09,56.6,Stage 2: Drifting
1420,0.04,87.8,-0.12,13,0.8,5.87,37.7,Stage 2: Drifting
1421,0.27,4.2,-0.02,10,0.5,13.74,27.2,Stage 1: Stable
1422,0.338,99.0,0.67,9,2.9,14.35,54.4,Stage 2: Drifting
1423,0.311,75.8,0.23,11,0.1,8.42,35.8,Stage 2: Drifting
1424,0.082,56.3,-0.36,11,0.5,10.55,40.0,Stage 2: Drifting
1425,0.098,51.2,-0.05,12,2.3,12.59,36.6,Stage 2: Drifting
1426,0.442,10.0,-0.18,11,0.9,11.27,32.1,Stage 1: Stable
1427,0.35,38.4,0.37,10,1.1,8.0,27.8,Stage 1: Stable
1428,0.204,71.7,-0.54,9,1.4,11.21,43.5,Stage 2: Drifting
1429,0.308,47.2,0.02,12,2.2,9.66,42.9,Stage 2: Drifting
1430,0.374,9.2,-0.18,12,1.9,10.36,26.7,Stage 1: Stable
1431,0.188,93.2,-0.67,10,0.8,11.9,62.2,Stage 2: Drifting
1432,0.305,38.4,-0.16,6,0.8,12.91,32.7,Stage 1: Stable
1433,0.247,59.3,1.0,10,1.6,9.79,29.2,Stage 1: Stable
1434,0.169,86.6,0.87,6,2.7,14.76,42.9,Stage 2: Drifting
1435,0.049,5.7,0.49,11,0.1,13.91,11.8,Stage 1: Stable
1436,0.574,64.0,0.57,8,8.4,14.21,65.1,Stage 2: Drifting
1437,0.346,71.1,-0.46,9,15.0,9.94,80.2,Stage 3: High Risk
1438,0.333,70.5,0.01,12,1.8,9.76,47.1,Stage 2: Drifting
1439,0.105,44.9,-0.96,10,0.3,12.7,34.2,Stage 1: Stable
1440,0.428,74.9,0.12,12,0.7,10.19,39.9,Stage 2: Drifting
1441,0.207,1.1,-0.31,12,1.4,10.75,17.0,Stage 1: Stable
1442,0.482,28.4,-0.4,9,4.9,14.01,49.6,Stage 2: Drifting
1443,0.069,43.4,0.33,7,1.0,8.01,32.3,Stage 1: Stable
1444,0.292,90.8,0.57,4,1.6,13.17,46.4,Stage 2: Drifting
1445,0.302,86.6,-0.17,18,0.1,9.93,57.4,Stage 2: Drifting
1446,0.292,18.7,0.36,10,1.2,10.24,23.2,Stage 1: Stable
1447,0.491,99.4,1.0,10,6.2,9.85,57.6,Stage 2: Drifting
1448,0.243,79.9,-0.7,13,5.1,10.26,61.8,Stage 2: Drifting
1449,0.233,66.9,-0.26,14,1.3,11.29,42.1,Stage 2: Drifting
1450,0.058,23.4,-0.8,13,1.3,6.93,27.5,Stage 1: Stable
1451,0.619,93.6,0.68,9,2.7,9.43,46.2,Stage 2: Drifting
1452,0.33,34.9,0.26,12,3.1,12.9,32.4,Stage 1: Stable
1453,0.338,99.0,-0.64,10,1.0,12.45,52.2,Stage 2: Drifting
1454,0.163,85.0,-0.43,14,0.5,10.97,50.2,Stage 2: Drifting
1455,0.223,5.1,0.21,15,1.6,13.56,16.0,Stage 1: Stable
1456,0.102,5.8,0.07,12,3.6,11.4,29.8,Stage 1: Stable
1457,0.39,70.6,-0.86,9,0.0,7.11,50.4,Stage 2: Drifting
1458,0.331,22.8,1.0,15,2.9,11.54,27.8,Stage 1: Stable
1459,0.252,88.7,0.35,3,0.2,13.88,41.7,Stage 2: Drifting
1460,0.165,18.7,0.75,10,2.1,13.0,14.6,Stage 1: Stable
1461,0.339,88.9,0.27,8,3.7,10.0,49.8,Stage 2: Drifting
1462,0.247,46.7,-0.27,9,3.2,10.37,46.2,Stage 2: Drifting
1463,0.297,84.5,0.75,7,0.7,11.75,50.5,Stage 2: Drifting
1464,0.178,88.3,0.55,13,1.0,10.7,41.6,Stage 2: Drifting
1465,0.21,21.6,-0.56,11,0.1,10.36,22.3,Stage 1: Stable
1466,0.157,59.6,-0.21,6,1.8,15.5,38.9,Stage 2: Drifting
1467,0.566,43.8,-1.0,9,0.5,9.16,43.2,Stage 2: Drifting
1468,0.238,86.6,-0.63,13,0.7,13.12,53.3,Stage 2: Drifting
1469,0.226,74.1,0.14,14,3.0,11.87,44.1,Stage 2: Drifting
1470,0.159,73.6,0.3,7,0.5,9.05,33.2,Stage 1: Stable
1471,0.198,85.4,0.48,4,2.3,10.32,36.3,Stage 2: Drifting
1472,0.087,39.0,-0.19,12,5.6,14.97,36.5,Stage 2: Drifting
1473,0.405,47.9,0.3,7,3.0,10.65,40.7,Stage 2: Drifting
1474,0.261,5.7,-0.32,11,9.2,6.79,40.4,Stage 2: Drifting
1475,0.025,79.8,0.59,12,1.4,11.41,27.0,Stage 1: Stable
1476,0.373,26.4,-0.14,11,1.8,14.4,40.9,Stage 2: Drifting
1477,0.366,74.6,-0.05,12,0.6,13.98,53.7,Stage 2: Drifting
1478,0.044,34.9,0.03,7,0.5,9.02,9.8,Stage 1: Stable
1479,0.39,15.4,-0.79,9,1.7,10.68,46.2,Stage 2: Drifting
1480,0.21,46.3,0.56,9,1.6,11.47,32.8,Stage 1: Stable
1481,0.467,11.1,-0.34,11,2.2,13.39,43.3,Stage 2: Drifting
1482,0.269,74.7,-0.29,13,0.5,13.78,43.1,Stage 2: Drifting
1483,0.075,56.4,0.58,12,0.9,13.53,32.6,Stage 1: Stable
1484,0.158,100.0,-0.95,12,0.8,12.39,62.8,Stage 2: Drifting
1485,0.063,97.8,-0.47,12,0.1,13.03,45.9,Stage 2: Drifting
1486,0.133,46.1,0.46,8,5.6,10.47,38.8,Stage 2: Drifting
1487,0.284,2.6,0.25,7,0.5,11.86,18.9,Stage 1: Stable
1488,0.099,24.5,-0.74,5,1.0,12.49,29.1,Stage 1: Stable
1489,0.127,61.9,0.66,12,3.4,13.72,35.3,Stage 2: Drifting
1490,0.6,82.0,0.39,5,4.7,10.85,59.8,Stage 2: Drifting
1491,0.348,28.5,0.98,10,2.5,7.79,20.4,Stage 1: Stable
1492,0.116,40.9,-0.96,10,5.7,14.24,47.0,Stage 2: Drifting
1493,0.093,40.2,0.65,12,0.5,10.51,21.9,Stage 1: Stable
1494,0.311,50.6,-0.67,13,1.1,14.32,50.5,Stage 2: Drifting
1495,0.133,47.2,0.12,13,0.1,9.18,27.1,Stage 1: Stable
1496,0.477,90.9,0.24,8,0.0,14.45,45.6,Stage 2: Drifting
1497,0.363,13.6,-0.89,7,1.9,11.19,36.0,Stage 2: Drifting
1498,0.058,22.6,0.33,11,11.5,11.44,35.4,Stage 2: Drifting
1499,0.43,64.6,0.41,9,0.8,10.7,49.1,Stage 2: Drifting
1500,0.323,20.0,-0.21,7,4.2,10.84,37.6,Stage 2: Drifting
1501,0.322,56.9,-0.53,9,0.2,7.41,38.4,Stage 2: Drifting
1502,0.332,11.3,0.07,12,2.3,7.57,22.1,Stage 1: Stable
1503,0.162,8.4,0.19,8,1.6,13.66,21.7,Stage 1: Stable
1504,0.239,45.2,0.13,15,5.4,11.51,45.5,Stage 2: Drifting
1505,0.255,72.2,-0.07,13,1.2,11.28,34.5,Stage 1: Stable
1506,0.464,23.1,0.39,10,1.4,9.15,30.1,Stage 1: Stable
1507,0.193,56.4,0.11,8,0.1,10.79,30.0,Stage 1: Stable
1508,0.18,16.8,-0.99,7,0.9,10.02,34.3,Stage 1: Stable
1509,0.182,27.7,0.0,9,4.4,9.08,35.6,Stage 2: Drifting
1510,0.155,19.6,-0.18,9,1.7,11.97,24.2,Stage 1: Stable
1511,0.178,23.8,0.12,9,4.2,10.55,23.4,Stage 1: Stable
1512,0.265,3.9,0.37,6,4.2,9.03,21.4,Stage 1: Stable
1513,0.172,25.9,-0.79,10,2.3,9.46,41.3,Stage 2: Drifting
1514,0.502,33.5,-0.44,10,0.1,8.95,42.8,Stage 2: Drifting
1515,0.174,66.8,0.69,9,1.3,14.12,33.2,Stage 1: Stable
1516,0.581,93.4,0.95,14,3.6,8.91,48.8,Stage 2: Drifting
1517,0.241,89.2,-0.49,11,0.8,13.27,50.9,Stage 2: Drifting
1518,0.175,96.5,0.34,12,4.7,10.33,44.0,Stage 2: Drifting
1519,0.294,52.2,-0.76,9,0.8,11.94,49.5,Stage 2: Drifting
1520,0.472,99.3,-0.01,12,1.2,12.86,64.1,Stage 2: Drifting
1521,0.193,25.3,0.02,14,0.5,10.24,22.5,Stage 1: Stable
1522,0.159,38.2,0.17,9,4.5,11.62,32.6,Stage 1: Stable
1523,0.5,92.2,0.47,6,2.9,12.63,52.9,Stage 2: Drifting
1524,0.171,84.1,-0.35,6,0.7,4.47,37.5,Stage 2: Drifting
1525,0.511,9.3,0.11,4,1.7,7.68,24.4,Stage 1: Stable
1526,0.235,77.8,0.05,7,9.4,13.07,61.0,Stage 2: Drifting
1527,0.143,64.5,0.6,17,1.8,5.4,30.6,Stage 1: Stable
1528,0.078,49.4,-0.3,8,3.2,7.11,37.1,Stage 2: Drifting
1529,0.024,33.8,-0.56,8,0.5,11.87,25.1,Stage 1: Stable
1530,0.257,50.7,0.5,9,1.2,14.25,35.3,Stage 2: Drifting
1531,0.644,94.5,-0.44,5,0.4,12.46,68.6,Stage 2: Drifting
1532,0.135,35.5,0.99,8,1.2,7.4,9.9,Stage 1: Stable
1533,0.528,54.2,-0.05,11,1.0,11.9,47.2,Stage 2: Drifting
1534,0.477,44.0,-0.22,11,5.7,9.94,57.1,Stage 2: Drifting
1535,0.236,56.4,-0.83,15,0.7,11.25,43.7,Stage 2: Drifting
1536,0.423,67.1,0.41,10,0.1,12.68,31.5,Stage 1: Stable
1537,0.472,22.6,0.35,8,0.8,13.32,19.8,Stage 1: Stable
1538,0.008,13.1,0.18,9,1.5,8.86,15.7,Stage 1: Stable
1539,0.346,71.9,0.16,8,1.6,7.02,41.2,Stage 2: Drifting
1540,0.554,30.3,0.1,9,2.2,12.56,42.6,Stage 2: Drifting
1541,0.09,9.7,-0.18,7,11.2,10.35,42.6,Stage 2: Drifting
1542,0.19,43.9,-0.62,11,0.8,5.55,24.8,Stage 1: Stable
1543,0.296,79.0,0.08,6,1.5,9.73,40.5,Stage 2: Drifting
1544,0.466,80.8,-0.66,11,0.0,10.25,57.2,Stage 2: Drifting
1545,0.2,25.9,-0.26,8,4.8,9.93,39.6,Stage 2: Drifting
1546,0.57,38.6,0.6,11,0.3,9.02,31.0,Stage 1: Stable
1547,0.041,3.6,-0.6,7,1.4,11.21,15.1,Stage 1: Stable
1548,0.568,88.4,0.12,7,0.0,14.46,58.5,Stage 2: Drifting
1549,0.188,64.7,0.37,19,0.9,13.11,36.5,Stage 2: Drifting
1550,0.019,75.2,-0.39,10,0.0,12.3,34.0,Stage 1: Stable
1551,0.449,5.8,0.29,11,3.7,11.91,21.7,Stage 1: Stable
1552,0.129,1.7,0.8,7,0.1,13.54,12.9,Stage 1: Stable
1553,0.138,8.8,0.74,7,1.3,9.13,8.0,Stage 1: Stable
1554,0.358,52.6,0.54,7,2.2,11.77,38.2,Stage 2: Drifting
1555,0.198,41.3,-0.76,10,7.3,7.99,49.3,Stage 2: Drifting
1556,0.425,87.9,-0.13,7,4.6,7.64,51.5,Stage 2: Drifting
1557,0.214,56.4,0.48,11,0.8,5.92,28.1,Stage 1: Stable
1558,0.077,52.1,-0.57,11,1.8,12.94,35.9,Stage 2: Drifting
1559,0.314,30.1,0.31,12,2.4,11.92,24.6,Stage 1: Stable
1560,0.074,15.7,-0.29,16,3.9,13.35,22.9,Stage 1: Stable
1561,0.214,2.2,-0.15,13,8.9,13.07,39.4,Stage 2: Drifting
1562,0.355,4.3,-0.17,12,0.1,15.92,37.7,Stage 2: Drifting
1563,0.266,34.2,-0.38,11,0.9,9.75,33.8,Stage 1: Stable
1564,0.166,42.4,-1.0,13,1.1,8.7,48.4,Stage 2: Drifting
1565,0.345,98.7,0.04,8,0.4,10.14,57.7,Stage 2: Drifting
1566,0.101,33.8,-0.19,14,2.5,11.12,33.7,Stage 1: Stable
1567,0.305,59.2,-0.21,8,0.2,11.18,48.5,Stage 2: Drifting
1568,0.169,87.3,-0.57,5,3.1,8.63,59.1,Stage 2: Drifting
1569,0.393,68.0,0.35,8,1.1,10.75,47.5,Stage 2: Drifting
1570,0.636,81.4,0.76,13,2.1,14.17,44.8,Stage 2: Drifting
1571,0.3,9.1,-0.19,17,2.0,10.48,26.9,Stage 1: Stable
1572,0.098,76.3,0.58,12,4.7,11.74,37.8,Stage 2: Drifting
1573,0.201,29.9,-0.5,12,2.2,14.28,44.5,Stage 2: Drifting
1574,0.127,27.1,-0.19,9,2.1,12.93,29.4,Stage 1: Stable
1575,0.644,62.7,0.62,9,2.3,13.84,59.1,Stage 2: Drifting
1576,0.333,99.9,-0.73,7,0.8,11.45,60.8,Stage 2: Drifting
1577,0.066,33.6,-0.27,11,1.1,13.0,29.8,Stage 1: Stable
1578,0.05,73.3,-0.3,11,0.3,11.29,36.5,Stage 2: Drifting
1579,0.1,51.5,0.53,11,3.7,12.31,32.0,Stage 1: Stable
1580,0.163,35.9,-0.0,6,0.1,14.07,31.3,Stage 1: Stable
1581,0.279,51.1,-0.06,7,2.8,11.94,41.5,Stage 2: Drifting
1582,0.236,15.8,0.45,12,1.8,12.36,20.9,Stage 1: Stable
1583,0.239,34.2,-0.04,16,0.2,11.4,27.6,Stage 1: Stable
1584,0.294,57.7,-0.41,10,2.5,15.07,59.4,Stage 2: Drifting
1585,0.507,66.4,-0.1,12,3.8,2.51,56.2,Stage 2: Drifting
1586,0.526,7.6,-0.56,11,2.7,10.4,37.1,Stage 2: Drifting
1587,0.264,29.8,0.13,9,0.9,8.43,30.0,Stage 1: Stable
1588,0.399,3.2,1.0,3,2.0,10.76,11.3,Stage 1: Stable
1589,0.421,83.3,0.43,10,4.7,15.22,56.4,Stage 2: Drifting
1590,0.466,79.5,0.24,11,1.3,5.57,38.1,Stage 2: Drifting
1591,0.285,51.9,0.96,10,5.1,12.89,42.7,Stage 2: Drifting
1592,0.435,52.7,0.39,12,1.0,10.18,39.5,Stage 2: Drifting
1593,0.164,38.8,0.42,9,1.4,11.98,30.5,Stage 1: Stable
1594,0.646,87.8,0.05,12,0.3,11.49,61.8,Stage 2: Drifting
1595,0.337,82.8,0.46,19,6.0,10.29,48.3,Stage 2: Drifting
1596,0.203,90.6,0.6,4,3.4,11.37,43.8,Stage 2: Drifting
1597,0.103,51.1,0.07,10,0.1,9.22,29.4,Stage 1: Stable
1598,0.414,59.2,-0.1,12,2.3,14.22,48.3,Stage 2: Drifting
1599,0.42,89.7,0.59,17,10.2,11.03,65.4,Stage 2: Drifting
1600,0.137,26.9,-0.98,11,0.7,4.33,23.7,Stage 1: Stable
1601,0.071,1.6,0.6,14,1.9,7.96,15.0,Stage 1: Stable
1602,0.328,50.4,0.3,11,1.1,11.51,40.4,Stage 2: Drifting
1603,0.589,61.1,0.2,10,3.5,8.71,55.9,Stage 2: Drifting
1604,0.294,93.5,-0.21,6,0.9,7.2,51.3,Stage 2: Drifting
1605,0.383,89.8,0.16,7,1.3,10.45,44.4,Stage 2: Drifting
1606,0.264,72.7,0.23,9,0.4,11.1,36.9,Stage 2: Drifting
1607,0.245,31.5,-0.09,7,4.2,15.97,38.5,Stage 2: Drifting
1608,0.116,12.0,-1.0,4,6.4,5.76,35.6,Stage 2: Drifting
1609,0.371,47.1,-0.21,11,2.7,12.78,50.9,Stage 2: Drifting
1610,0.159,23.7,0.46,12,0.7,10.8,12.1,Stage 1: Stable
1611,0.27,64.9,0.18,5,3.1,8.88,37.9,Stage 2: Drifting
1612,0.336,96.7,-0.49,4,1.6,8.82,54.0,Stage 2: Drifting
1613,0.303,66.1,-0.37,13,4.4,10.53,45.4,Stage 2: Drifting
1614,0.601,71.5,-0.53,11,0.7,11.01,58.2,Stage 2: Drifting
1615,0.362,29.8,-0.21,13,3.8,13.8,41.5,Stage 2: Drifting
1616,0.402,44.5,0.58,8,1.3,9.05,36.8,Stage 2: Drifting
1617,0.138,71.9,0.07,10,1.7,13.53,40.5,Stage 2: Drifting
1618,0.212,93.3,0.01,12,0.5,13.99,51.5,Stage 2: Drifting
1619,0.339,56.2,0.29,8,1.9,13.78,42.3,Stage 2: Drifting
1620,0.452,37.4,0.2,10,0.2,7.92,18.7,Stage 1: Stable
1621,0.215,25.6,0.28,5,6.6,12.55,29.9,Stage 1: Stable
1622,0.356,3.6,0.38,11,0.2,12.33,22.6,Stage 1: Stable
1623,0.3,82.9,0.36,9,2.1,13.5,49.7,Stage 2: Drifting
1624,0.495,27.6,-0.24,7,0.4,8.73,34.7,Stage 1: Stable
1625,0.157,32.5,0.64,13,1.9,12.44,30.9,Stage 1: Stable
1626,0.113,72.1,0.28,11,3.8,11.58,43.9,Stage 2: Drifting
1627,0.354,14.7,-1.0,13,3.6,12.13,57.6,Stage 2: Drifting
1628,0.454,63.4,0.52,14,1.1,8.18,25.5,Stage 1: Stable
1629,0.101,83.2,0.03,10,0.5,7.11,44.5,Stage 2: Drifting
1630,0.238,45.7,-0.43,6,0.2,11.8,34.3,Stage 1: Stable
1631,0.132,72.4,-0.92,5,1.4,15.65,53.5,Stage 2: Drifting
1632,0.074,14.4,0.26,11,2.4,8.89,23.5,Stage 1: Stable
1633,0.149,35.5,0.02,16,7.1,6.32,24.9,Stage 1: Stable
1634,0.118,9.1,0.16,11,2.6,11.13,19.8,Stage 1: Stable
1635,0.308,40.4,0.03,8,1.4,15.21,44.1,Stage 2: Drifting
1636,0.13,33.5,-0.61,11,0.0,16.49,33.5,Stage 1: Stable
1637,0.31,38.7,0.22,8,1.4,9.81,35.9,Stage 2: Drifting
1638,0.165,40.9,0.19,10,0.3,12.62,31.9,Stage 1: Stable
1639,0.304,79.4,0.01,11,2.5,9.81,48.5,Stage 2: Drifting
1640,0.021,88.3,-0.12,11,4.2,8.39,48.1,Stage 2: Drifting
1641,0.221,54.7,0.23,11,3.0,11.07,44.3,Stage 2: Drifting
1642,0.101,60.8,0.04,15,1.0,10.58,36.5,Stage 2: Drifting
1643,0.313,27.0,-0.35,12,0.4,8.5,34.9,Stage 1: Stable
1644,0.306,25.7,0.55,9,1.2,6.93,16.4,Stage 1: Stable
1645,0.277,72.1,-0.48,8,0.7,8.24,47.3,Stage 2: Drifting
1646,0.28,22.6,0.58,15,3.2,16.5,34.8,Stage 1: Stable
1647,0.218,68.2,0.4,9,6.7,15.83,57.8,Stage 2: Drifting
1648,0.127,50.1,0.41,8,1.9,6.78,19.5,Stage 1: Stable
1649,0.506,86.5,0.14,9,0.4,10.3,56.2,Stage 2: Drifting
1650,0.233,76.3,0.41,8,0.2,9.63,31.4,Stage 1: Stable
1651,0.071,23.0,-1.0,10,5.1,10.78,53.6,Stage 2: Drifting
1652,0.393,2.6,-0.03,11,0.2,9.43,18.2,Stage 1: Stable
1653,0.019,93.4,0.95,15,0.5,6.35,20.6,Stage 1: Stable
1654,0.311,42.3,-0.57,10,0.8,12.11,40.0,Stage 2: Drifting
1655,0.361,38.8,-0.21,11,1.2,15.08,47.2,Stage 2: Drifting
1656,0.209,36.7,-0.03,13,1.3,13.64,35.6,Stage 2: Drifting
1657,0.115,88.9,-0.41,12,4.0,12.61,63.2,Stage 2: Drifting
1658,0.21,93.2,-1.0,16,5.1,11.67,67.6,Stage 2: Drifting
1659,0.521,61.0,-0.1,12,2.4,16.96,54.2,Stage 2: Drifting
1660,0.334,7.5,0.99,16,1.6,8.0,9.9,Stage 1: Stable
1661,0.156,41.0,-0.47,14,1.6,16.88,39.2,Stage 2: Drifting
1662,0.312,64.3,-0.35,15,3.8,7.47,40.3,Stage 2: Drifting
1663,0.614,99.3,0.89,13,3.9,14.09,58.0,Stage 2: Drifting
1664,0.294,73.4,-0.1,15,0.9,9.85,37.5,Stage 2: Drifting
1665,0.434,61.7,-0.43,12,2.2,8.32,52.1,Stage 2: Drifting
1666,0.225,99.0,0.34,11,1.2,12.77,55.6,Stage 2: Drifting
1667,0.149,73.2,-0.58,11,0.9,9.59,44.7,Stage 2: Drifting
1668,0.102,15.9,-0.33,7,3.6,13.22,28.2,Stage 1: Stable
1669,0.11,50.7,-0.03,4,1.1,10.1,34.8,Stage 1: Stable
1670,0.241,36.9,-0.22,12,1.1,9.65,32.1,Stage 1: Stable
1671,0.347,60.8,-1.0,11,2.0,11.28,63.6,Stage 2: Drifting
1672,0.082,64.0,0.84,10,0.0,10.22,18.7,Stage 1: Stable
1673,0.404,52.3,-0.38,8,1.7,14.19,44.8,Stage 2: Drifting
1674,0.177,91.9,-0.45,5,1.3,7.94,51.5,Stage 2: Drifting
1675,0.335,12.7,1.0,10,0.0,10.7,8.0,Stage 1: Stable
1676,0.443,56.8,0.17,12,2.0,9.67,46.9,Stage 2: Drifting
1677,0.5,11.9,0.21,8,4.7,7.13,28.7,Stage 1: Stable
1678,0.262,79.7,-0.32,13,1.0,10.41,49.6,Stage 2: Drifting
1679,0.121,1.5,0.21,14,0.7,9.11,15.2,Stage 1: Stable
1680,0.285,60.9,-0.59,15,0.4,10.41,36.2,Stage 2: Drifting
1681,0.274,14.4,1.0,10,0.4,12.4,14.6,Stage 1: Stable
1682,0.485,45.1,0.95,8,1.1,11.77,22.5,Stage 1: Stable
1683,0.142,26.4,-0.16,12,1.7,11.8,36.3,Stage 2: Drifting
1684,0.158,61.2,-0.39,6,2.0,9.59,34.0,Stage 1: Stable
1685,0.127,31.1,0.61,8,7.1,12.66,32.9,Stage 1: Stable
1686,0.131,56.7,-0.39,9,0.5,14.24,40.1,Stage 2: Drifting
1687,0.201,27.8,-0.04,9,4.8,8.07,27.6,Stage 1: Stable
1688,0.225,77.2,-0.5,8,6.3,12.4,69.2,Stage 2: Drifting
1689,0.089,26.7,-0.06,11,1.3,8.73,19.1,Stage 1: Stable
1690,0.271,23.5,0.28,12,0.2,9.7,21.1,Stage 1: Stable
1691,0.102,65.3,-0.33,9,0.1,11.61,34.4,Stage 1: Stable
1692,0.142,1.0,0.46,19,9.3,9.48,24.5,Stage 1: Stable
1693,0.427,84.2,-0.37,10,1.0,11.22,54.4,Stage 2: Drifting
1694,0.678,6.2,-0.23,5,1.4,8.39,39.3,Stage 2: Drifting
1695,0.195,27.9,0.27,7,1.4,9.44,24.5,Stage 1: Stable
1696,0.406,65.5,-0.31,7,0.8,8.22,40.9,Stage 2: Drifting
1697,0.473,69.4,0.08,6,0.2,10.4,45.0,Stage 2: Drifting
1698,0.681,38.1,0.17,15,1.3,12.16,38.1,Stage 2: Drifting
1699,0.189,46.3,0.36,5,0.9,10.16,33.8,Stage 1: Stable
1700,0.242,94.1,-0.17,11,0.9,9.15,45.6,Stage 2: Drifting
1701,0.153,85.4,0.06,11,3.7,9.93,44.7,Stage 2: Drifting
1702,0.561,87.9,1.0,11,1.9,12.37,39.2,Stage 2: Drifting
1703,0.026,57.4,-0.8,13,0.1,12.18,35.9,Stage 2: Drifting
1704,0.172,93.8,0.23,7,1.1,10.81,52.4,Stage 2: Drifting
1705,0.645,40.1,-0.57,10,1.6,10.55,53.8,Stage 2: Drifting
1706,0.144,14.9,-0.14,12,2.7,7.49,28.6,Stage 1: Stable
1707,0.053,76.1,0.17,12,3.4,10.39,40.5,Stage 2: Drifting
1708,0.059,87.6,-0.44,16,0.4,5.02,25.2,Stage 1: Stable
1709,0.139,52.6,0.33,15,0.1,6.78,23.9,Stage 1: Stable
1710,0.061,69.1,-0.06,12,2.0,15.07,43.2,Stage 2: Drifting
1711,0.337,46.5,-0.3,12,2.2,12.01,48.0,Stage 2: Drifting
1712,0.404,84.5,0.45,6,5.4,9.12,52.7,Stage 2: Drifting
1713,0.285,13.1,0.23,9,1.2,13.37,22.1,Stage 1: Stable
1714,0.433,65.0,0.17,9,2.3,11.29,46.2,Stage 2: Drifting
1715,0.253,82.5,-0.17,9,0.5,11.47,44.8,Stage 2: Drifting
1716,0.162,12.8,0.33,10,6.0,11.05,31.1,Stage 1: Stable
1717,0.059,38.0,0.12,11,0.8,17.4,30.5,Stage 1: Stable
1718,0.123,4.7,-0.82,5,4.9,7.52,25.7,Stage 1: Stable
1719,0.261,76.3,0.1,11,0.4,11.42,44.8,Stage 2: Drifting
1720,0.554,41.0,-1.0,14,4.5,7.85,53.6,Stage 2: Drifting
1721,0.191,5.3,-0.47,9,0.8,10.76,22.8,Stage 1: Stable
1722,0.361,43.3,-0.25,9,0.0,5.28,29.3,Stage 1: Stable
1723,0.105,81.2,0.55,11,0.7,9.06,33.6,Stage 1: Stable
1724,0.314,88.2,-0.11,9,0.8,9.62,41.4,Stage 2: Drifting
1725,0.404,6.6,-0.46,13,4.9,6.63,35.3,Stage 2: Drifting
1726,0.621,57.5,0.75,9,1.9,10.63,48.2,Stage 2: Drifting
1727,0.251,55.0,-0.91,13,0.4,9.87,44.2,Stage 2: Drifting
1728,0.344,61.4,-0.47,14,1.3,2.83,35.5,Stage 2: Drifting
1729,0.403,19.3,0.34,11,0.8,13.93,28.2,Stage 1: Stable
1730,0.372,14.8,0.42,9,0.2,11.31,24.6,Stage 1: Stable
1731,0.084,12.0,0.14,7,0.1,10.69,18.4,Stage 1: Stable
1732,0.101,14.5,0.52,8,0.7,10.49,21.5,Stage 1: Stable
1733,0.152,65.8,0.35,10,2.1,11.64,28.5,Stage 1: Stable
1734,0.337,68.5,-0.45,8,2.5,11.12,52.6,Stage 2: Drifting
1735,0.372,85.7,-0.11,10,7.3,11.19,64.7,Stage 2: Drifting
1736,0.226,37.2,0.62,12,6.3,11.14,35.1,Stage 2: Drifting
1737,0.187,17.1,0.66,14,2.1,6.09,16.2,Stage 1: Stable
1738,0.522,36.3,-0.05,13,13.7,14.5,67.8,Stage 2: Drifting
1739,0.493,78.0,-0.31,7,0.7,12.17,49.8,Stage 2: Drifting
1740,0.093,77.9,-1.0,9,6.4,11.88,63.3,Stage 2: Drifting
1741,0.315,61.3,-0.63,10,2.9,9.58,52.8,Stage 2: Drifting
1742,0.439,95.6,-0.46,16,2.0,11.17,61.4,Stage 2: Drifting
1743,0.229,1.2,0.01,11,0.2,13.28,26.2,Stage 1: Stable
1744,0.165,33.4,0.22,12,5.8,11.59,34.8,Stage 1: Stable
1745,0.258,5.8,0.48,10,2.9,10.89,23.7,Stage 1: Stable
1746,0.215,16.5,-0.5,11,0.9,12.8,23.1,Stage 1: Stable
1747,0.225,5.5,0.02,14,1.9,6.23,29.5,Stage 1: Stable
1748,0.344,86.6,-0.04,18,0.2,12.36,48.3,Stage 2: Drifting
1749,0.398,59.9,0.35,9,0.3,8.27,32.8,Stage 1: Stable
1750,0.67,42.5,0.4,6,1.2,8.09,38.0,Stage 2: Drifting
1751,0.219,66.4,-0.09,7,2.2,9.7,36.7,Stage 2: Drifting
1752,0.358,81.0,0.16,11,0.9,8.01,37.4,Stage 2: Drifting
1753,0.48,43.3,0.08,11,1.9,10.82,41.4,Stage 2: Drifting
1754,0.36,46.2,0.25,7,3.0,9.39,38.1,Stage 2: Drifting
1755,0.432,64.7,0.5,6,2.3,11.56,44.7,Stage 2: Drifting
1756,0.333,77.0,0.77,10,0.2,12.8,38.4,Stage 2: Drifting
